Product_ID,Product_Name,Category,Brand,Unit_Price
PROD0461,Office Chair,Books,CoreTech,445.46
PROD0462,Smart Light Bulb,Books,NexPro,197.42
PROD0463,Jeans,Home & Kitchen,Zenith,15.36
PROD0464,Portable SSD 1TB,Sports & Outdoors,BrightLux,204.5
PROD0465,Microphone,Clothing,Apex,220.98
PROD0466,Office Chair,Home & Kitchen,FitLife,336
PROD0467,Smartwatch,Sports & Outdoors,BrightLux,533.12
PROD0468,Sunglasses,Home & Kitchen,BrightLux,346.72
PROD0469,Graphic Tablet,Toys & Games,BrightLux,54.96
PROD0470,Sunglasses,Toys & Games,Apex,398.54
PROD0471,Gaming Mouse,Sports & Outdoors,UrbanStyle,237.92
PROD0472,Fitness Band,Electronics,ReadMore,197.91
PROD0473,Noise Cancelling Headphones,Home & Kitchen,FitLife,132.25
PROD0474,Jeans,Sports & Outdoors,FitLife,361.27
PROD0475,Laptop Sleeve,Home & Kitchen,FitLife,225.88
PROD0476,Action Camera,Clothing,KiddoFun,595.48
PROD0477,LED Desk Lamp,Sports & Outdoors,NexPro,443.67
PROD0478,Router,Toys & Games,KiddoFun,71.95
PROD0479,Microphone,Home & Kitchen,FitLife,132.25
PROD0480,HDMI Cable 2m,Home & Kitchen,HomeEase,196.79
PROD0481,Smart Light Bulb,Books,BrightLux,521.7
PROD0482,Water Bottle,Toys & Games,UrbanStyle,19.59
PROD0483,Dress Shirt,Home & Kitchen,Zenith,570.89
PROD0484,Winter Jacket,Sports & Outdoors,Apex,173.59
PROD0485,Noise Cancelling Headphones,Books,FitLife,421.75
PROD0486,Office Chair,Books,Apex,167.15
PROD0487,Vacuum Cleaner,Home & Kitchen,CoreTech,88.21
PROD0488,Memory Card 128GB,Sports & Outdoors,HomeEase,178.94
PROD0489,Kids Toy Car,Electronics,NexPro,12.33
PROD0490,External HDD 2TB,Books,CoreTech,381.52
PROD0491,LED Desk Lamp,Clothing,FitLife,475.22
PROD0492,Webcam Full HD,Books,NexPro,5.3
PROD0493,Graphic Tablet,Toys & Games,NexPro,348.26
PROD0494,Desk Plant,Electronics,CoreTech,247.81
PROD0495,Projector Mini,Home & Kitchen,NexPro,442.68
PROD0496,Fitness Band,Home & Kitchen,FitLife,99.57
PROD0497,Mechanical Keyboard,Books,CoreTech,231.07
PROD0498,Microphone,Books,NexPro,514.01
PROD0499,Children's Book,Electronics,UrbanStyle,181.03
PROD0500,Office Chair,Sports & Outdoors,UrbanStyle,214.2
PROD0501,Smartphone Case,Sports & Outdoors,HomeEase,512.68
PROD0502,4K Monitor,Electronics,FitLife,385.04
PROD0503,Puzzle 1000pc,Toys & Games,KiddoFun,342.87
PROD0504,Jeans,Sports & Outdoors,FitLife,14.71
PROD0505,4K Monitor,Clothing,HomeEase,95.35
PROD0506,Noise Cancelling Headphones,Home & Kitchen,ReadMore,128.54
PROD0507,Graphic Tablet,Toys & Games,ReadMore,345.37
PROD0508,Puzzle 1000pc,Clothing,HomeEase,478.42
PROD0509,Yoga Mat,Toys & Games,NexPro,127.81
PROD0510,Running Shoes,Home & Kitchen,UrbanStyle,86.48
PROD0511,Smartwatch,Toys & Games,ReadMore,96.58
PROD0512,Running Shoes,Sports & Outdoors,BrightLux,169.23
PROD0513,Desk Organizer,Electronics,KiddoFun,145.09
PROD0514,Running Shoes,Clothing,NexPro,313.08
PROD0515,Novel Bestseller,Sports & Outdoors,BrightLux,210.72
PROD0516,Children's Book,Electronics,CoreTech,147.57
PROD0517,Winter Jacket,Sports & Outdoors,NexPro,77.32
PROD0518,Vacuum Cleaner,Home & Kitchen,KiddoFun,379.07
PROD0519,Novel Bestseller,Books,Apex,232.39
PROD0520,Puzzle 1000pc,Clothing,KiddoFun,452.96
PROD0521,Air Fryer,Toys & Games,FitLife,550.04
PROD0522,Vacuum Cleaner,Home & Kitchen,Apex,222.81
PROD0523,Smartwatch,Electronics,BrightLux,463.05
PROD0524,Microphone,Clothing,CoreTech,226.3
PROD0525,Portable SSD 1TB,Sports & Outdoors,HomeEase,562.49
PROD0526,Puzzle 1000pc,Electronics,CoreTech,176.63
PROD0527,HDMI Cable 2m,Sports & Outdoors,Apex,300.62
PROD0528,Desk Plant,Clothing,NexPro,9.07
PROD0529,External HDD 2TB,Toys & Games,HomeEase,148.64
PROD0530,Bluetooth Speaker,Toys & Games,Zenith,95.29
PROD0531,HDMI Cable 2m,Clothing,HomeEase,430.27
PROD0532,Mechanical Keyboard,Books,Apex,46.86
PROD0533,Sunglasses,Toys & Games,BrightLux,362.31
PROD0534,Vacuum Cleaner,Toys & Games,Zenith,117.96
PROD0535,Smartphone Case,Home & Kitchen,HomeEase,469.66
PROD0536,Jeans,Books,BrightLux,397.96
PROD0537,Portable SSD 1TB,Home & Kitchen,HomeEase,476.51
PROD0538,Backpack,Home & Kitchen,BrightLux,67.33
PROD0539,Webcam Full HD,Toys & Games,HomeEase,446.49
PROD0540,Projector Mini,Home & Kitchen,HomeEase,238.18
PROD0541,Power Bank 20000mAh,Electronics,BrightLux,351.03
PROD0542,T-Shirt,Toys & Games,FitLife,40.4
PROD0543,Gaming Mouse,Toys & Games,CoreTech,346.01
PROD0544,Bluetooth Speaker,Home & Kitchen,Apex,404.79
PROD0545,Kids Toy Car,Clothing,KiddoFun,597.54
PROD0546,Portable SSD 1TB,Home & Kitchen,CoreTech,538.96
PROD0547,Instant Pot,Books,HomeEase,291.5
PROD0548,Router,Toys & Games,Zenith,166.38
PROD0549,Router,Toys & Games,Apex,91.91
PROD0550,Yoga Mat,Books,FitLife,344.01
PROD0551,Fitness Band,Books,FitLife,278.84
PROD0552,Puzzle 1000pc,Books,KiddoFun,331.31
PROD0553,Smart Light Bulb,Toys & Games,NexPro,290.45
PROD0554,Smartphone Case,Toys & Games,Apex,542.15
PROD0555,Car Charger,Electronics,BrightLux,446.2
PROD0556,Board Game,Toys & Games,FitLife,129.53
PROD0557,Noise Cancelling Headphones,Electronics,KiddoFun,379.2
PROD0558,Desk Organizer,Toys & Games,BrightLux,287.91
PROD0559,Kids Toy Car,Clothing,BrightLux,486.08
PROD0560,Projector Mini,Toys & Games,ReadMore,488
PROD0561,Bluetooth Speaker,Clothing,UrbanStyle,134.34
PROD0562,Vacuum Cleaner,Electronics,CoreTech,301.47
PROD0563,Wireless Earbuds,Clothing,ReadMore,326.22
PROD0564,Air Fryer,Toys & Games,UrbanStyle,209.89
PROD0565,Microphone,Books,CoreTech,8.39
PROD0566,Backpack,Books,BrightLux,596.75
PROD0567,Desk Plant,Sports & Outdoors,FitLife,165.15
PROD0568,Wireless Earbuds,Electronics,ReadMore,427.79
PROD0569,Mechanical Keyboard,Sports & Outdoors,ReadMore,532.98
PROD0570,Kids Toy Car,Home & Kitchen,Zenith,158.42
PROD0571,Yoga Mat,Home & Kitchen,Zenith,501.89
PROD0572,Novel Bestseller,Electronics,ReadMore,45.87
PROD0573,Car Charger,Electronics,ReadMore,393.45
PROD0574,Fitness Band,Sports & Outdoors,UrbanStyle,194.44
PROD0575,USB-C Charger,Electronics,ReadMore,301.99
PROD0576,Air Fryer,Sports & Outdoors,FitLife,584.19
PROD0577,Portable SSD 1TB,Clothing,UrbanStyle,326.84
PROD0578,Smartphone Case,Books,ReadMore,417.98
PROD0579,Water Bottle,Toys & Games,ReadMore,517.9
PROD0580,Bluetooth Speaker,Sports & Outdoors,NexPro,29.2
PROD0581,Jeans,Electronics,Apex,119.58
PROD0582,Novel Bestseller,Clothing,CoreTech,499.02
PROD0583,LED Desk Lamp,Clothing,Apex,77.94
PROD0584,Projector Mini,Sports & Outdoors,KiddoFun,172.75
PROD0585,Kids Toy Car,Clothing,NexPro,447.53
PROD0586,External HDD 2TB,Books,FitLife,181.28
PROD0587,Mechanical Keyboard,Sports & Outdoors,FitLife,365.39
PROD0588,USB-C Charger,Toys & Games,UrbanStyle,85.9
PROD0589,Sunglasses,Toys & Games,FitLife,350.26
PROD0590,Dress Shirt,Toys & Games,UrbanStyle,63.52
PROD0591,4K Monitor,Home & Kitchen,Zenith,56.27
PROD0592,4K Monitor,Books,ReadMore,316.54
PROD0593,Fitness Band,Home & Kitchen,KiddoFun,101.06
PROD0594,Novel Bestseller,Sports & Outdoors,Apex,409.03
PROD0595,Backpack,Home & Kitchen,BrightLux,490.58
PROD0596,Dress Shirt,Home & Kitchen,ReadMore,36.89
PROD0597,Mechanical Keyboard,Clothing,KiddoFun,143.79
PROD0598,Water Bottle,Sports & Outdoors,BrightLux,592.01
PROD0599,Smart Light Bulb,Home & Kitchen,BrightLux,229.03
PROD0600,Smartphone Case,Electronics,Apex,304.18
PROD0601,4K Monitor,Home & Kitchen,BrightLux,467.6
PROD0602,Office Chair,Home & Kitchen,BrightLux,473.83
PROD0603,Puzzle 1000pc,Books,ReadMore,147.61
PROD0604,Car Charger,Toys & Games,NexPro,568.56
PROD0605,Laptop Sleeve,Clothing,KiddoFun,357.16
PROD0606,Fitness Band,Electronics,NexPro,433.81
PROD0607,Yoga Mat,Home & Kitchen,NexPro,225.61
PROD0608,Drone Mini,Clothing,KiddoFun,229.15
PROD0609,Backpack,Toys & Games,Apex,51.51
PROD0610,Smart Light Bulb,Home & Kitchen,Zenith,570.53
PROD0611,Power Bank 20000mAh,Electronics,KiddoFun,407.46
PROD0612,Air Fryer,Clothing,Apex,367.29
PROD0613,Portable SSD 1TB,Clothing,FitLife,287.18
PROD0614,Winter Jacket,Clothing,HomeEase,190.23
PROD0615,Novel Bestseller,Electronics,BrightLux,20.24
PROD0616,Yoga Mat,Toys & Games,CoreTech,319.61
PROD0617,Jeans,Books,ReadMore,563.21
PROD0618,Electric Kettle,Sports & Outdoors,Zenith,339.22
PROD0619,Instant Pot,Clothing,KiddoFun,333.22
PROD0620,T-Shirt,Clothing,KiddoFun,409.28
PROD0621,Children's Book,Books,HomeEase,548.88
PROD0622,Vacuum Cleaner,Books,HomeEase,16.8
PROD0623,Projector Mini,Electronics,Zenith,508.77
PROD0624,Vacuum Cleaner,Electronics,NexPro,102.17
PROD0625,T-Shirt,Sports & Outdoors,HomeEase,291.54
PROD0626,Wireless Earbuds,Books,HomeEase,86.49
PROD0627,Noise Cancelling Headphones,Electronics,BrightLux,106.56
PROD0628,Gaming Mouse,Electronics,UrbanStyle,513.55
PROD0629,HDMI Cable 2m,Clothing,NexPro,592.04
PROD0630,HDMI Cable 2m,Electronics,Zenith,80.2
PROD0631,Board Game,Home & Kitchen,HomeEase,229.54
PROD0632,Phone Tripod,Toys & Games,KiddoFun,101.63
PROD0633,Smartwatch,Toys & Games,HomeEase,92.3
PROD0634,Board Game,Sports & Outdoors,HomeEase,214.56
PROD0635,Car Charger,Clothing,Apex,211.25
PROD0636,Fitness Band,Toys & Games,KiddoFun,209.51
PROD0637,T-Shirt,Toys & Games,UrbanStyle,421.94
PROD0638,Winter Jacket,Toys & Games,Apex,18.33
PROD0639,Router,Home & Kitchen,BrightLux,123
PROD0640,Wireless Charger,Clothing,ReadMore,449.57
PROD0641,Mechanical Keyboard,Books,KiddoFun,422.22
PROD0642,Running Shoes,Books,UrbanStyle,243.42
PROD0643,Phone Tripod,Books,Apex,445.19
PROD0644,Fitness Band,Electronics,ReadMore,223.77
PROD0645,4K Monitor,Clothing,CoreTech,268.82
PROD0646,Air Fryer,Electronics,FitLife,479.12
PROD0647,Bluetooth Speaker,Toys & Games,UrbanStyle,115.37
PROD0648,Bluetooth Speaker,Sports & Outdoors,ReadMore,370.92
PROD0649,Smart Light Bulb,Home & Kitchen,FitLife,410.06
PROD0650,Wireless Earbuds,Electronics,NexPro,141.41
PROD0651,Board Game,Toys & Games,BrightLux,58.27
PROD0652,Yoga Mat,Home & Kitchen,HomeEase,131.55
PROD0653,Power Bank 20000mAh,Books,UrbanStyle,362.92
PROD0654,Fitness Band,Toys & Games,HomeEase,453.13
PROD0655,HDMI Cable 2m,Clothing,NexPro,104.92
PROD0656,Board Game,Books,NexPro,109.98
PROD0657,Air Fryer,Home & Kitchen,CoreTech,57.21
PROD0658,Jeans,Sports & Outdoors,UrbanStyle,484.82
PROD0659,Action Camera,Clothing,HomeEase,70.34
PROD0660,Air Fryer,Books,Zenith,496
PROD0661,Bluetooth Speaker,Clothing,ReadMore,533.43
PROD0662,Projector Mini,Books,Zenith,298.35
PROD0663,Microphone,Toys & Games,ReadMore,101.97
PROD0664,Bluetooth Speaker,Books,KiddoFun,579.06
PROD0665,Microphone,Clothing,CoreTech,569.16
PROD0666,Novel Bestseller,Home & Kitchen,UrbanStyle,136.85
PROD0667,Router,Sports & Outdoors,Zenith,174.15
PROD0668,Drone Mini,Books,BrightLux,62.49
PROD0669,Phone Tripod,Clothing,ReadMore,478.63
PROD0670,Puzzle 1000pc,Electronics,HomeEase,404.87
PROD0671,Smartwatch,Electronics,FitLife,5.5
PROD0672,Instant Pot,Electronics,HomeEase,22.11
PROD0673,HDMI Cable 2m,Electronics,HomeEase,72.88
PROD0674,Water Bottle,Clothing,Apex,555.47
PROD0675,USB-C Charger,Books,CoreTech,54.04
PROD0676,Air Fryer,Home & Kitchen,Apex,176.73
PROD0677,Children's Book,Sports & Outdoors,ReadMore,500.88
PROD0678,4K Monitor,Books,Zenith,179.29
PROD0679,Backpack,Home & Kitchen,FitLife,56.37
PROD0680,Office Chair,Home & Kitchen,HomeEase,373.9
PROD0681,Memory Card 128GB,Electronics,KiddoFun,339.26
PROD0682,Running Shoes,Sports & Outdoors,CoreTech,415.43
PROD0683,Microphone,Sports & Outdoors,FitLife,299.44
PROD0684,Dress Shirt,Electronics,ReadMore,597.05
PROD0685,Portable SSD 1TB,Toys & Games,ReadMore,153.62
PROD0686,Jeans,Sports & Outdoors,HomeEase,250.92
PROD0687,Electric Kettle,Electronics,UrbanStyle,189.19
PROD0688,4K Monitor,Home & Kitchen,FitLife,493.13
PROD0689,LED Desk Lamp,Clothing,NexPro,209.19
PROD0690,Noise Cancelling Headphones,Home & Kitchen,Zenith,41.65
PROD0691,Fitness Band,Clothing,UrbanStyle,26.16
PROD0692,Graphic Tablet,Toys & Games,FitLife,454.5
PROD0693,Jeans,Clothing,FitLife,482.5
PROD0694,Running Shoes,Toys & Games,CoreTech,227.77
PROD0695,Puzzle 1000pc,Books,HomeEase,238.74
PROD0696,Wireless Earbuds,Clothing,CoreTech,107.51
PROD0697,Phone Tripod,Sports & Outdoors,FitLife,226.07
PROD0698,Sunglasses,Sports & Outdoors,CoreTech,168.27
PROD0699,Office Chair,Books,CoreTech,491.81
PROD0700,Power Bank 20000mAh,Sports & Outdoors,BrightLux,231.15
PROD0701,Air Fryer,Toys & Games,BrightLux,506.79
PROD0702,HDMI Cable 2m,Toys & Games,ReadMore,104.66
PROD0703,Car Charger,Sports & Outdoors,KiddoFun,264.34
PROD0704,Air Fryer,Clothing,ReadMore,71.29
PROD0705,Desk Plant,Toys & Games,FitLife,597.16
PROD0706,Memory Card 128GB,Clothing,HomeEase,362.88
PROD0707,Dress Shirt,Books,CoreTech,220.11
PROD0708,Jeans,Clothing,Apex,298.51
PROD0709,Laptop Sleeve,Toys & Games,CoreTech,19.55
PROD0710,Wireless Earbuds,Home & Kitchen,FitLife,62.63
PROD0711,Router,Clothing,NexPro,470.49
PROD0712,Phone Tripod,Clothing,UrbanStyle,245.4
PROD0713,Air Fryer,Electronics,FitLife,148.75
PROD0714,Water Bottle,Books,Zenith,35.16
PROD0715,Memory Card 128GB,Clothing,ReadMore,467.71
PROD0716,Projector Mini,Books,HomeEase,221.87
PROD0717,Desk Organizer,Sports & Outdoors,HomeEase,487.44
PROD0718,Phone Tripod,Clothing,Zenith,56.82
PROD0719,Puzzle 1000pc,Toys & Games,UrbanStyle,195.03
PROD0720,Cookware Set,Electronics,HomeEase,391.78
PROD0721,Graphic Tablet,Books,NexPro,167.4
PROD0722,Water Bottle,Books,BrightLux,260.35
PROD0723,Router,Home & Kitchen,BrightLux,419.07
PROD0724,Mechanical Keyboard,Electronics,BrightLux,299.49
PROD0725,Board Game,Home & Kitchen,KiddoFun,446.33
PROD0726,Jeans,Toys & Games,BrightLux,38.12
PROD0727,Noise Cancelling Headphones,Clothing,ReadMore,552.04
PROD0728,Cookware Set,Electronics,UrbanStyle,598.22
PROD0729,Wireless Charger,Toys & Games,Apex,564.47
PROD0730,Air Fryer,Electronics,UrbanStyle,144.61
PROD0731,Power Bank 20000mAh,Clothing,NexPro,567.81
PROD0732,Wireless Charger,Books,BrightLux,129.67
PROD0733,Puzzle 1000pc,Electronics,ReadMore,304.31
PROD0734,Drone Mini,Home & Kitchen,CoreTech,481.79
PROD0735,Gaming Mouse,Books,Zenith,404.96
PROD0736,External HDD 2TB,Sports & Outdoors,FitLife,296.23
PROD0737,Air Fryer,Books,NexPro,171.95
PROD0738,Memory Card 128GB,Books,Apex,587.98
PROD0739,Microphone,Toys & Games,UrbanStyle,420.81
PROD0740,Action Camera,Sports & Outdoors,ReadMore,123.43
PROD0741,Sunglasses,Home & Kitchen,FitLife,249.04
PROD0742,Smart Light Bulb,Home & Kitchen,CoreTech,248.15
PROD0743,Water Bottle,Electronics,UrbanStyle,541.34
PROD0744,Desk Organizer,Clothing,HomeEase,52.22
PROD0745,Winter Jacket,Books,CoreTech,198.26
PROD0746,Office Chair,Toys & Games,FitLife,111.71
PROD0747,USB-C Charger,Electronics,ReadMore,569.67
PROD0748,Instant Pot,Sports & Outdoors,KiddoFun,346.29
PROD0749,Electric Kettle,Sports & Outdoors,UrbanStyle,408.88
PROD0750,Board Game,Home & Kitchen,BrightLux,111.1
PROD0751,Wireless Charger,Toys & Games,ReadMore,284.32
PROD0752,Action Camera,Clothing,KiddoFun,369.85
PROD0753,Noise Cancelling Headphones,Home & Kitchen,CoreTech,116.36
PROD0754,Wireless Charger,Clothing,Apex,535.91
PROD0755,Microphone,Sports & Outdoors,CoreTech,6.85
PROD0756,Board Game,Home & Kitchen,BrightLux,106.25
PROD0757,Fitness Band,Home & Kitchen,ReadMore,569.91
PROD0758,Water Bottle,Electronics,BrightLux,341.91
PROD0759,Router,Sports & Outdoors,HomeEase,240.42
PROD0760,Phone Tripod,Home & Kitchen,ReadMore,340.07
PROD0761,Phone Tripod,Home & Kitchen,NexPro,400.82
PROD0762,Cookware Set,Home & Kitchen,Zenith,299.57
PROD0763,Vacuum Cleaner,Sports & Outdoors,HomeEase,293.74
PROD0764,Winter Jacket,Sports & Outdoors,CoreTech,238.68
PROD0765,Power Bank 20000mAh,Electronics,Apex,72.73
PROD0766,Bluetooth Speaker,Clothing,KiddoFun,97.37
PROD0767,Action Camera,Home & Kitchen,UrbanStyle,149.24
PROD0768,4K Monitor,Home & Kitchen,BrightLux,477.44
PROD0769,Running Shoes,Clothing,NexPro,239.64
PROD0770,Backpack,Clothing,KiddoFun,462.85
PROD0771,Gaming Mouse,Toys & Games,BrightLux,431.18
PROD0772,Action Camera,Electronics,Zenith,442.03
PROD0773,Desk Organizer,Home & Kitchen,NexPro,427.05
PROD0774,Board Game,Books,FitLife,22.31
PROD0775,Children's Book,Sports & Outdoors,BrightLux,532.46
PROD0776,Action Camera,Books,ReadMore,205.45
PROD0777,Laptop Sleeve,Clothing,FitLife,438.95
PROD0778,4K Monitor,Home & Kitchen,Zenith,232.27
PROD0779,Laptop Sleeve,Books,CoreTech,353.27
PROD0780,Electric Kettle,Sports & Outdoors,ReadMore,334.8
PROD0781,Novel Bestseller,Clothing,Zenith,570.99
PROD0782,4K Monitor,Clothing,FitLife,527.74
PROD0783,Router,Electronics,Zenith,532.6
PROD0784,Smart Light Bulb,Sports & Outdoors,BrightLux,596.12
PROD0785,Laptop Sleeve,Books,NexPro,352.31
PROD0786,Desk Plant,Toys & Games,Zenith,407.02
PROD0787,Winter Jacket,Books,Zenith,436.19
PROD0788,Instant Pot,Home & Kitchen,BrightLux,243.36
PROD0789,Router,Toys & Games,HomeEase,175.51
PROD0790,External HDD 2TB,Electronics,ReadMore,475.21
PROD0791,LED Desk Lamp,Toys & Games,UrbanStyle,279.9
PROD0792,Fitness Band,Electronics,NexPro,8.06
PROD0793,4K Monitor,Books,KiddoFun,206.18
PROD0794,Yoga Mat,Toys & Games,Zenith,141.19
PROD0795,External HDD 2TB,Electronics,HomeEase,402.32
PROD0796,Smartphone Case,Home & Kitchen,Zenith,474.11
PROD0797,Wireless Charger,Home & Kitchen,ReadMore,283.06
PROD0798,Microphone,Books,NexPro,351.35
PROD0799,Noise Cancelling Headphones,Books,BrightLux,8.8
PROD0800,Kids Toy Car,Toys & Games,BrightLux,292.85
PROD0801,Graphic Tablet,Sports & Outdoors,FitLife,206.81
PROD0802,Winter Jacket,Books,UrbanStyle,549.2
PROD0803,Microphone,Books,Apex,590.82
PROD0804,Dress Shirt,Home & Kitchen,UrbanStyle,37.83
PROD0805,Water Bottle,Clothing,BrightLux,205.86
PROD0806,Graphic Tablet,Home & Kitchen,CoreTech,127.24
PROD0807,Memory Card 128GB,Home & Kitchen,UrbanStyle,229.66
PROD0808,Backpack,Electronics,HomeEase,469.24
PROD0809,Action Camera,Books,UrbanStyle,233.08
PROD0810,Drone Mini,Home & Kitchen,BrightLux,586.12
PROD0811,Projector Mini,Toys & Games,ReadMore,452.39
PROD0812,Wireless Earbuds,Sports & Outdoors,FitLife,109.2
PROD0813,Projector Mini,Toys & Games,FitLife,589.92
PROD0814,Desk Plant,Clothing,HomeEase,49.32
PROD0815,USB-C Charger,Books,HomeEase,490.83
PROD0816,Kids Toy Car,Electronics,ReadMore,48.23
PROD0817,Phone Tripod,Clothing,FitLife,72.12
PROD0818,Kids Toy Car,Home & Kitchen,ReadMore,46.05
PROD0819,Water Bottle,Clothing,UrbanStyle,439.44
PROD0820,Dress Shirt,Home & Kitchen,ReadMore,439.45
PROD0821,Smartphone Case,Clothing,KiddoFun,531.95
PROD0822,Router,Books,UrbanStyle,321.68
PROD0823,Webcam Full HD,Sports & Outdoors,KiddoFun,243.23
PROD0824,Water Bottle,Clothing,KiddoFun,120.8
PROD0825,Laptop Sleeve,Electronics,ReadMore,15.79
PROD0826,T-Shirt,Books,BrightLux,387.08
PROD0827,Laptop Sleeve,Clothing,UrbanStyle,367.4
PROD0828,Microphone,Books,NexPro,14.42
PROD0829,Graphic Tablet,Sports & Outdoors,BrightLux,253.09
PROD0830,Board Game,Electronics,CoreTech,405.52
PROD0831,Running Shoes,Sports & Outdoors,UrbanStyle,148.81
PROD0832,Microphone,Sports & Outdoors,ReadMore,97.25
PROD0833,Cookware Set,Sports & Outdoors,ReadMore,396
PROD0834,Gaming Mouse,Electronics,BrightLux,515.89
PROD0835,Water Bottle,Home & Kitchen,ReadMore,290.81
PROD0836,External HDD 2TB,Clothing,ReadMore,431.13
PROD0837,Graphic Tablet,Electronics,Apex,504.76
PROD0838,Microphone,Electronics,NexPro,447.99
PROD0839,Wireless Charger,Electronics,HomeEase,562.46
PROD0840,Drone Mini,Toys & Games,UrbanStyle,30.62
PROD0841,Memory Card 128GB,Books,Apex,570.24
PROD0842,Board Game,Books,ReadMore,553.07
PROD0843,Vacuum Cleaner,Electronics,UrbanStyle,571.48
PROD0844,Water Bottle,Toys & Games,CoreTech,525.75
PROD0845,Microphone,Clothing,HomeEase,287.28
PROD0846,Smartwatch,Home & Kitchen,FitLife,84.78
PROD0847,Gaming Mouse,Books,KiddoFun,550.62
PROD0848,Drone Mini,Toys & Games,BrightLux,218.74
PROD0849,Smart Light Bulb,Sports & Outdoors,NexPro,585.61
PROD0850,Air Fryer,Books,Zenith,171.41
PROD0851,Vacuum Cleaner,Home & Kitchen,ReadMore,280.11
PROD0852,Wireless Earbuds,Sports & Outdoors,CoreTech,385.36
PROD0853,Vacuum Cleaner,Toys & Games,Zenith,192.27
PROD0854,Microphone,Home & Kitchen,Zenith,549.01
PROD0855,Wireless Earbuds,Books,BrightLux,6.49
PROD0856,Webcam Full HD,Toys & Games,NexPro,394.94
PROD0857,Dress Shirt,Home & Kitchen,Zenith,189.64
PROD0858,Mechanical Keyboard,Clothing,CoreTech,99.03
PROD0859,Smart Light Bulb,Electronics,BrightLux,531.69
PROD0860,Router,Sports & Outdoors,Zenith,444.34
PROD0861,Action Camera,Home & Kitchen,Apex,257.01
PROD0862,Novel Bestseller,Clothing,UrbanStyle,561.67
PROD0863,Projector Mini,Home & Kitchen,CoreTech,162.68
PROD0864,Power Bank 20000mAh,Toys & Games,ReadMore,185.55
PROD0865,Children's Book,Electronics,ReadMore,196.13
PROD0866,LED Desk Lamp,Sports & Outdoors,UrbanStyle,259.39
PROD0867,Water Bottle,Home & Kitchen,ReadMore,235.56
PROD0868,Puzzle 1000pc,Electronics,BrightLux,40.69
PROD0869,Smartwatch,Toys & Games,BrightLux,265
PROD0870,Kids Toy Car,Clothing,CoreTech,200.64
PROD0871,Cookware Set,Sports & Outdoors,NexPro,525.72
PROD0872,Office Chair,Electronics,Zenith,557.83
PROD0873,Phone Tripod,Toys & Games,NexPro,508.94
PROD0874,Webcam Full HD,Clothing,KiddoFun,53.46
PROD0875,Desk Organizer,Clothing,KiddoFun,520.46
PROD0876,Drone Mini,Books,Zenith,271.04
PROD0877,LED Desk Lamp,Clothing,UrbanStyle,410.89
PROD0878,Phone Tripod,Clothing,NexPro,297.01
PROD0879,Children's Book,Electronics,UrbanStyle,261.41
PROD0880,Wireless Charger,Electronics,Apex,510.26
